bus_index,bus_label,true_vm_pu,true_va_deg,pandapower_vm_pu,pandapower_va_deg,pandapower_vm_err_pu,pandapower_va_err_deg,Rust_StateRustimation_vm_pu,Rust_StateRustimation_va_deg,Rust_StateRustimation_vm_err_pu,Rust_StateRustimation_va_err_deg
1879,1879,1.09173712,49.28567018,1.09086212,49.51626365,8.75001779e-04,2.30593475e-01,1.09084329,49.52205547,8.93829324e-04,2.36385292e-01
1880,1880,1.09213047,53.12190632,1.09251524,53.17647061,3.84774789e-04,5.45642916e-02,1.09243960,53.18472313,3.09138573e-04,6.28168190e-02
1881,1881,1.08485534,49.28846673,1.08380658,49.28442738,1.04875965e-03,4.03935630e-03,1.08371215,49.28940944,1.14319660e-03,9.42710991e-04
1882,1882,1.09196414,53.64635907,1.08831882,53.73091593,3.64532072e-03,8.45568571e-02,1.08820488,53.73588013,3.75926501e-03,8.95210551e-02
1883,1883,1.09190628,53.61075222,1.09079081,53.69660841,1.11547289e-03,8.58561916e-02,1.09067677,53.70157514,1.22950903e-03,9.08229253e-02
1884,1884,1.07060527,48.90199554,1.07016944,48.90432799,4.35826935e-04,2.33244989e-03,1.07015899,48.90781298,4.46283942e-04,5.81743744e-03
1885,1885,1.05000000,63.09873773,1.05038340,64.03886035,3.83400823e-04,9.40122613e-01,1.05037783,64.04399790,3.77832463e-04,9.45260164e-01
1886,1886,1.05409438,63.59873608,1.05408675,63.62094659,7.62896414e-06,2.22105101e-02,1.05405097,63.62383873,4.34074603e-05,2.51026530e-02
1887,1887,1.05559271,66.79727798,1.05412442,66.59401937,1.46828381e-03,2.03258602e-01,1.05420589,66.61088930,1.38682262e-03,1.86388674e-01
1888,1888,1.05334506,63.31973699,1.05339176,63.27941868,4.67020264e-05,4.03183010e-02,1.05336756,63.28128019,2.24934053e-05,3.84567911e-02
1889,1889,1.05483127,66.53340563,1.05514804,66.42919366,3.16768164e-04,1.04211969e-01,1.05511804,66.43148498,2.86764526e-04,1.01920651e-01
1890,1890,1.11774247,38.29108095,1.11780274,38.27066956,6.02701128e-05,2.04113912e-02,1.11778612,38.28408218,4.36518832e-05,6.99876657e-03
1891,1891,1.05000000,41.58901040,1.04705542,41.52042627,2.94457772e-03,6.85841289e-02,1.04703223,41.54036642,2.96777443e-03,4.86439840e-02
1892,1892,1.05528131,71.38447321,1.05278999,71.54617076,2.49132572e-03,1.61697552e-01,1.05278470,71.55108784,2.49661218e-03,1.66614626e-01
1893,1893,1.05000000,75.07010156,1.04769913,75.25676597,2.30086959e-03,1.86664408e-01,1.04769444,75.26170406,2.30555539e-03,1.91602504e-01
1894,1894,1.05655010,64.01306510,1.05657195,64.05024309,2.18519145e-05,3.71779942e-02,1.05650794,64.05356376,4.21565773e-05,4.04986605e-02
1895,1895,1.05000000,66.55749844,1.04915079,66.62808167,8.49209048e-04,7.05832294e-02,1.04908683,66.63098578,9.13170196e-04,7.34873344e-02
1896,1896,1.04296340,67.84846252,1.04472015,67.91370869,1.75674616e-03,6.52461678e-02,1.04461088,67.91121192,1.64747349e-03,6.27494007e-02
1897,1897,1.05000000,72.03395691,1.05443953,71.83797350,4.43952711e-03,1.95983414e-01,1.05433892,71.83353089,4.33891944e-03,2.00426024e-01
1898,1898,1.05224394,63.31066651,1.05230929,63.32780397,6.53530314e-05,1.71374633e-02,1.05228269,63.33030349,3.87510891e-05,1.96369768e-02
1899,1899,1.05264735,67.85453504,1.05265945,67.90822543,1.20964992e-05,5.36903952e-02,1.05324279,67.91722232,5.95442058e-04,6.26872793e-02
1900,1900,1.05975246,73.40797013,1.06295197,73.63926032,3.19950971e-03,2.31290191e-01,1.06285037,73.64518914,3.09790826e-03,2.37219015e-01
1901,1901,1.05000000,79.33903565,1.05148563,79.64930162,1.48562585e-03,3.10265975e-01,1.05139367,79.65663610,1.39366585e-03,3.17600455e-01
1902,1902,1.04623739,52.48589337,1.04644847,52.49627040,2.11077140e-04,1.03770295e-02,1.04649277,52.49379708,2.55377619e-04,7.90371188e-03
1903,1903,1.05000000,54.25840089,1.05027961,54.26493203,2.79610557e-04,6.53113630e-03,1.05032379,54.26232780,3.23787911e-04,3.92690969e-03
1904,1904,1.04635457,52.66310037,1.04657442,52.67315709,2.19852433e-04,1.00567132e-02,1.04661880,52.67067557,2.64233385e-04,7.57519296e-03
1905,1905,1.05000000,54.44313201,1.05025995,54.43531353,2.59954219e-04,7.81847866e-03,1.05030377,54.43272939,3.03771288e-04,1.04026173e-02
1906,1906,1.04628237,52.61538922,1.04649637,52.62559542,2.13998701e-04,1.02061961e-02,1.04654075,52.62311600,2.58375861e-04,7.72678031e-03
1907,1907,1.05000000,57.01089359,1.05070544,57.01456796,7.05440442e-04,3.67437587e-03,1.05074974,57.01175089,7.49739241e-04,8.57307556e-04
1908,1908,1.04617818,52.61661022,1.04639762,52.62724903,2.19439955e-04,1.06388114e-02,1.04644197,52.62477215,2.63791381e-04,8.16193723e-03
1909,1909,1.05000000,57.01773329,1.05001945,57.04593741,1.94499921e-05,2.82041204e-02,1.05005773,57.04399468,5.77289184e-05,2.62613880e-02
1910,1910,1.04612528,52.53915760,1.04634239,52.54969983,2.17106132e-04,1.05422287e-02,1.04638674,52.54722262,2.61463020e-04,8.06502410e-03
1911,1911,1.05000000,56.94219120,1.05080734,56.94496131,8.07344785e-04,2.77011227e-03,1.05085112,56.94214456,8.51122642e-04,4.66365575e-05
1912,1912,1.05996160,62.54172562,1.06005997,62.59811980,9.83708764e-05,5.63941813e-02,1.06004744,62.60345712,8.58468246e-05,6.17314989e-02
1913,1913,1.05000000,67.18833248,1.05316883,67.38633898,3.16882778e-03,1.98006503e-01,1.05316728,67.39115856,3.16727537e-03,2.02826081e-01
1914,1914,1.08676426,49.91814634,1.08629068,49.90729263,4.73580095e-04,1.08537142e-02,1.08617365,49.91193602,5.90610882e-04,6.21032390e-03
1915,1915,1.05000000,55.64584924,1.05080470,55.74832409,8.04695322e-04,1.02474847e-01,1.05069860,55.75041047,6.98603688e-04,1.04561229e-01
1916,1916,1.05059203,63.61454563,1.05071316,63.61568190,1.21122838e-04,1.13626882e-03,1.05074653,63.61581576,1.54494708e-04,1.27013610e-03
1917,1917,1.05000000,68.37806567,1.05006154,68.76329515,6.15369243e-05,3.85229479e-01,1.05020613,68.75509249,2.06128375e-04,3.77026826e-01
1918,1918,1.06619208,46.79229480,1.06577269,46.81262696,4.19389879e-04,2.03321530e-02,1.06573578,46.81584121,4.56298729e-04,2.35464054e-02
1919,1919,1.04000000,54.00789785,1.04009990,54.13658259,9.98982758e-05,1.28684737e-01,1.04006482,54.14072263,6.48200220e-05,1.32824779e-01
1920,1920,1.06618979,46.79234787,1.06577904,46.81371827,4.10752813e-04,2.13703990e-02,1.06574213,46.81693421,4.47660196e-04,2.45863379e-02
1921,1921,1.04000000,53.95228177,1.04063073,53.99835587,6.30733316e-04,4.60741014e-02,1.04059477,54.00271119,5.94768145e-04,5.04294140e-02
1922,1922,1.06622960,46.80642091,1.06574482,46.82917753,4.84775554e-04,2.27566234e-02,1.06570788,46.83239410,5.21723428e-04,2.59731876e-02
1923,1923,1.04000000,53.99090469,1.03809901,53.99124248,1.90098664e-03,3.37788099e-04,1.03806420,53.99535593,1.93579544e-03,4.45124339e-03
1924,1924,1.06632146,46.78141521,1.06590101,46.80263574,4.20445470e-04,2.12205331e-02,1.06586409,46.80586688,4.57365141e-04,2.44516722e-02
1925,1925,1.05000000,52.61727004,1.04820986,52.75760814,1.79014157e-03,1.40338093e-01,1.04817373,52.76236901,1.82626820e-03,1.45098967e-01
1926,1926,1.01082150,60.67791881,1.00364600,60.25619121,7.17549744e-03,4.21727601e-01,1.00378907,60.13018753,7.03242526e-03,5.47731288e-01
1927,1927,1.05000000,66.10908331,1.04938117,65.17873673,6.18829509e-04,9.30346580e-01,1.04935757,65.03111198,6.42434952e-04,1.07797133e+00
1928,1928,1.08590749,44.19150426,1.08763530,44.22074718,1.72780883e-03,2.92429231e-02,1.08762630,44.21929278,1.71881077e-03,2.77885201e-02
1929,1929,1.05000000,52.27696625,1.05677411,52.01553970,6.77410970e-03,2.61426558e-01,1.05676718,52.01426335,6.76718130e-03,2.62702901e-01
1930,1930,1.05709903,68.66056929,1.05522514,68.77343812,1.87388842e-03,1.12868824e-01,1.05536109,68.76350952,1.73793780e-03,1.02940223e-01
1931,1931,1.05000000,72.46180228,1.04708729,72.57223163,2.91270702e-03,1.10429344e-01,1.04722281,72.56106489,2.77719311e-03,9.92626096e-02
1932,1932,1.09880641,46.54449744,1.09895863,46.51144303,1.52222993e-04,3.30544187e-02,1.09893091,46.51397072,1.24509578e-04,3.05267285e-02
1933,1933,1.10902454,50.40982108,1.10851738,50.73022930,5.07159702e-04,3.20408215e-01,1.10851889,50.73313583,5.05647587e-04,3.23314747e-01
1934,1934,1.10901923,50.32887661,1.11811485,49.87392987,9.09561631e-03,4.54946737e-01,1.11811630,49.87685051,9.09706608e-03,4.52026093e-01
1935,1935,0.98603397,42.77011248,0.98509982,43.03573185,9.34150934e-04,2.65619366e-01,0.98507960,43.03383503,9.54369927e-04,2.63722543e-01
1936,1936,1.08950272,43.63981730,1.08769062,43.90969634,1.81210335e-03,2.69879037e-01,1.08766756,43.90775939,1.83516735e-03,2.67942084e-01
1937,1937,1.05576393,64.71017351,1.05884061,64.55877976,3.07667977e-03,1.51393747e-01,1.05888069,64.53303609,3.11675572e-03,1.77137415e-01
1938,1938,1.05000000,68.96704584,1.05522681,68.64860609,5.22681145e-03,3.18439742e-01,1.05523733,68.62044360,5.23733157e-03,3.46602238e-01
1939,1939,1.04701288,62.30794746,1.04483954,62.22032883,2.17333967e-03,8.76186363e-02,1.04486803,62.22265866,2.14484587e-03,8.52888029e-02
1940,1940,1.05000000,64.73796123,1.04827127,64.65897183,1.72872650e-03,7.89894076e-02,1.04829740,64.66141727,1.70260392e-03,7.65439622e-02
1941,1941,1.05914787,65.75274319,1.05769040,66.40055886,1.45747315e-03,6.47815663e-01,1.05767437,66.40957965,1.47349485e-03,6.56836459e-01
1942,1942,1.05915441,70.66086042,1.05950524,71.07156084,3.50830555e-04,4.10700418e-01,1.05950073,71.08438515,3.46318405e-04,4.23524724e-01
1943,1943,1.05918815,68.73177969,1.05624736,69.43927390,2.94078741e-03,7.07494209e-01,1.05623888,69.45052283,2.94926935e-03,7.18743136e-01
1944,1944,1.04645758,42.51077163,1.04637886,42.54736237,7.87225247e-05,3.65907376e-02,1.04637693,42.55856738,8.06571249e-05,4.77957472e-02
1945,1945,1.04646615,42.50840782,1.04638757,42.54498261,7.85813840e-05,3.65747957e-02,1.04638563,42.55618774,8.05128902e-05,4.77799260e-02
1946,1946,1.04871360,41.60826931,1.04855740,41.61868992,1.56199062e-04,1.04206116e-02,1.04855380,41.62927220,1.59796038e-04,2.10028919e-02
1947,1947,1.04744079,63.19365176,1.04744690,63.18966752,6.11055780e-06,3.98424211e-03,1.04745401,63.19035713,1.32214061e-05,3.29463230e-03
1948,1948,1.04758352,63.17488768,1.04759422,63.17108818,1.06990136e-05,3.79949628e-03,1.04760152,63.17177947,1.79997870e-05,3.10821075e-03
1949,1949,1.04743826,63.19579035,1.04743457,63.20988319,3.69639971e-06,1.40928476e-02,1.04742092,63.21235145,1.73379842e-05,1.65611013e-02
1950,1950,1.04758173,63.17693617,1.04758702,63.19183294,5.29372903e-06,1.48967676e-02,1.04757409,63.19427765,7.63798255e-06,1.73414854e-02
1951,1951,1.02633762,64.93183172,1.02705016,65.02151082,7.12542981e-04,8.96791027e-02,1.02701372,65.02144457,6.76105640e-04,8.96128498e-02
1952,1952,1.04941662,41.08670443,1.04917565,41.08553253,2.40975934e-04,1.17190434e-03,1.04918247,41.09653816,2.34153019e-04,9.83372950e-03
1953,1953,1.05374290,41.37005831,1.05370468,41.37367821,3.82239373e-05,3.61989911e-03,1.05370790,41.38368876,3.49986591e-05,1.36304509e-02
1954,1954,1.04778210,41.05053650,1.04765989,41.09266673,1.22210476e-04,4.21302258e-02,1.04766244,41.10436839,1.19666259e-04,5.38318877e-02
1955,1955,1.05227514,41.52218172,1.05204187,41.53216966,2.33269414e-04,9.98793688e-03,1.05203944,41.54206417,2.35702920e-04,1.98824512e-02
1956,1956,1.05381656,60.07423956,1.05419356,60.09996643,3.77000188e-04,2.57268690e-02,1.05427138,60.09558417,4.54825320e-04,2.13446047e-02
1957,1957,1.05196417,59.19346229,1.05242767,59.20279498,4.63505016e-04,9.33269177e-03,1.05247844,59.19984035,5.14270068e-04,6.37805471e-03
1958,1958,1.05419164,61.48233651,1.05435224,61.52237837,1.60602886e-04,4.00418598e-02,1.05445494,61.51675984,2.63303633e-04,3.44233330e-02
1959,1959,1.04569405,62.24661653,1.04589009,62.24947539,1.96034344e-04,2.85885865e-03,1.04587652,62.25056843,1.82462995e-04,3.95189434e-03
1960,1960,1.04568676,62.24528708,1.04588142,62.24812449,1.94658040e-04,2.83741229e-03,1.04586790,62.24921611,1.81138425e-04,3.92903158e-03
1961,1961,1.02869808,60.23894711,1.02924633,60.21910304,5.48248481e-04,1.98440683e-02,1.02924130,60.21901998,5.43213745e-04,1.99271308e-02
1962,1962,1.05224529,63.30973834,1.05231052,63.32682407,6.52235387e-05,1.70857300e-02,1.05228385,63.32932163,3.85502289e-05,1.95832886e-02
1963,1963,1.05359134,62.61245070,1.05391778,62.67350110,3.26436813e-04,6.10503925e-02,1.05386776,62.67446589,2.76417266e-04,6.20151819e-02
1964,1964,1.05654879,62.97184711,1.05643413,63.00849846,1.14664096e-04,3.66513533e-02,1.05642119,63.01203563,1.27608811e-04,4.01885241e-02
1965,1965,1.03197901,60.57847499,1.03242004,60.57922287,4.41033252e-04,7.47880151e-04,1.03241081,60.58017637,4.31805393e-04,1.70138957e-03
1966,1966,1.05120038,63.02198150,1.05127129,62.99097387,7.09120984e-05,3.10076293e-02,1.05124923,62.99272214,4.88507114e-05,2.92593530e-02
1967,1967,1.04934319,63.59191646,1.04902378,63.61190230,3.19402049e-04,1.99858437e-02,1.04907959,63.60885991,2.63600974e-04,1.69434520e-02
1968,1968,1.05193682,59.19810620,1.05240119,59.20740990,4.64368011e-04,9.30370116e-03,1.05245192,59.20445537,5.15093869e-04,6.34917365e-03
1969,1969,1.04084618,54.60174530,1.04085814,54.60785270,1.19599361e-05,6.10739657e-03,1.04090224,54.60525321,5.60605975e-05,3.50790423e-03
1970,1970,1.04905690,59.69644570,1.04942327,59.70776827,3.66367925e-04,1.13225728e-02,1.04947275,59.70459068,4.15854085e-04,8.14497996e-03
1971,1971,1.02553231,60.99684936,1.02400432,61.16438780,1.52798700e-03,1.67538438e-01,1.02396260,61.16766947,1.56970672e-03,1.70820110e-01
1972,1972,1.03351325,52.17865370,1.03369335,52.18597559,1.80096400e-04,7.32188933e-03,1.03373617,52.18357030,2.22923821e-04,4.91659863e-03
1973,1973,1.03344789,52.17597665,1.03362796,52.18324279,1.80075153e-04,7.26613368e-03,1.03367078,52.18083797,2.22896893e-04,4.86131268e-03
1974,1974,1.03164214,49.11558776,1.03181785,49.12898416,1.75706817e-04,1.33963978e-02,1.03185785,49.12678472,2.15706162e-04,1.11969516e-02
1975,1975,1.03243447,52.11466824,1.03261871,52.12202129,1.84236970e-04,7.35305397e-03,1.03266146,52.11962652,2.26985191e-04,4.95828094e-03
1976,1976,1.03165768,49.11675696,1.03183426,49.13014362,1.76582904e-04,1.33866532e-02,1.03187426,49.12794422,2.16581237e-04,1.11872574e-02
1977,1977,1.04621701,52.63276158,1.04643876,52.64307452,2.21748579e-04,1.03129398e-02,1.04648315,52.64059351,2.66142878e-04,7.83193386e-03
1978,1978,1.04940070,61.13934202,1.05030899,61.19279854,9.08294858e-04,5.34565180e-02,1.05023410,61.19304880,8.33403254e-04,5.37067786e-02
1979,1979,1.04644203,60.28888504,1.04793491,60.30920648,1.49288549e-03,2.03214329e-02,1.04787334,60.30969314,1.43131153e-03,2.08080974e-02
1980,1980,1.03990432,63.10625856,1.03992981,63.11837428,2.54865032e-05,1.21157160e-02,1.04004228,63.11207351,1.37964199e-04,5.81495357e-03
1981,1981,1.04586090,40.60535394,1.04559246,40.59321102,2.68436950e-04,1.21429226e-02,1.04554464,40.59189870,3.16259400e-04,1.34552422e-02
1982,1982,1.04587208,40.59418013,1.04595018,40.57857390,7.80937208e-05,1.56062242e-02,1.04591140,40.58305556,3.93150018e-05,1.11245644e-02
1983,1983,1.03249434,43.42036902,1.03229352,43.36852203,2.00821485e-04,5.18469846e-02,1.03228706,43.38709228,2.07275035e-04,3.32767381e-02
1984,1984,1.06426583,41.30663150,1.06506793,41.28585724,8.02104488e-04,2.07742607e-02,1.06507238,41.29122714,8.06556765e-04,1.54043637e-02
1985,1985,1.06424409,41.30603444,1.06504563,41.28525702,8.01541432e-04,2.07774137e-02,1.06505006,41.29062950,8.05971294e-04,1.54049425e-02
1986,1986,1.06288238,41.29458358,1.06365960,41.27199325,7.77214379e-04,2.25903327e-02,1.06366417,41.27740929,7.81793992e-04,1.71742946e-02
1987,1987,1.09153186,41.41818675,1.09197657,41.45357540,4.44707388e-04,3.53886505e-02,1.09197771,41.45557551,4.45845928e-04,3.73887613e-02
1988,1988,1.06285686,41.29410154,1.06378926,41.28289566,9.32393356e-04,1.12058793e-02,1.06379376,41.28800435,9.36896847e-04,6.09718983e-03
1989,1989,1.06776786,40.44042998,1.07068290,40.62698639,2.91504164e-03,1.86556416e-01,1.07069315,40.63144209,2.92528462e-03,1.91012112e-01
1990,1990,1.04198134,61.17466184,1.04263020,61.29093986,6.48854870e-04,1.16278019e-01,1.04259836,61.29974441,6.17024499e-04,1.25082573e-01
1991,1991,1.05979324,62.50000808,1.05989487,62.55767974,1.01625563e-04,5.76716595e-02,1.05988223,62.56302893,8.89853363e-05,6.30208451e-02
1992,1992,1.03330109,60.73775501,1.03422923,60.79730525,9.28141959e-04,5.95502390e-02,1.03418278,60.80801204,8.81697027e-04,7.02570276e-02
1993,1993,1.04571835,63.20926912,1.04549278,63.19022498,2.25576081e-04,1.90441401e-02,1.04552974,63.19366084,1.88615067e-04,1.56082764e-02
1994,1994,1.04587149,63.22006189,1.04563633,63.20134955,2.35154807e-04,1.87123379e-02,1.04567325,63.20475112,1.98239702e-04,1.53107709e-02
1995,1995,1.04390107,63.17541626,1.04355629,63.15735104,3.44780907e-04,1.80652115e-02,1.04358272,63.16094298,3.18350743e-04,1.44732796e-02
1996,1996,1.04597404,42.97891624,1.04563730,42.99794011,3.36739505e-04,1.90238661e-02,1.04562460,43.00841771,3.49435687e-04,2.95014644e-02
1997,1997,1.04596744,42.98136575,1.04563087,43.00039956,3.36569189e-04,1.90338061e-02,1.04561817,43.01087683,3.49269116e-04,2.95110842e-02
1998,1998,1.06457249,52.14984503,1.06509709,52.23334277,5.24600333e-04,8.34977423e-02,1.06512607,52.22991949,5.53572955e-04,8.00744579e-02
1999,1999,1.06839983,49.70939320,1.06854744,49.74064303,1.47605291e-04,3.12498292e-02,1.06854714,49.74291031,1.47311994e-04,3.35171129e-02
2000,2000,1.06398484,51.94950281,1.06291649,51.98439925,1.06834751e-03,3.48964406e-02,1.06294820,51.98220750,1.03664025e-03,3.27046875e-02
2001,2001,1.06653260,49.40607306,1.06555529,49.42954452,9.77311501e-04,2.34714674e-02,1.06555851,49.43193776,9.74087479e-04,2.58647029e-02
2002,2002,1.04187701,55.54917377,1.04195768,55.62972507,8.06717449e-05,8.05512969e-02,1.04213517,55.61341905,2.58164217e-04,6.42452788e-02
2003,2003,1.04851440,41.46182806,1.04830233,41.47361536,2.12073146e-04,1.17873026e-02,1.04829868,41.48419057,2.15722178e-04,2.23625067e-02
2004,2004,1.04841684,41.47947212,1.04821305,41.49171156,2.03790128e-04,1.22394343e-02,1.04820947,41.50229514,2.07365918e-04,2.28230182e-02
2005,2005,1.04867835,41.43398308,1.04846735,41.44438132,2.11002338e-04,1.03982391e-02,1.04846361,41.45491294,2.14748962e-04,2.09298597e-02
2006,2006,1.04851429,41.46023339,1.04833645,41.47075938,1.77839347e-04,1.05259874e-02,1.04833286,41.48135749,1.81433685e-04,2.11240991e-02
2007,2007,1.04841152,41.47779952,1.04824890,41.48860895,1.62627084e-04,1.08094280e-02,1.04824544,41.49922073,1.66078599e-04,2.14212133e-02
2008,2008,1.04867907,41.43406516,1.04846818,41.44447329,2.10890530e-04,1.04081263e-02,1.04846443,41.45500508,2.14638128e-04,2.09399193e-02
2009,2009,1.08408927,54.33918369,1.08589449,54.27785217,1.80522130e-03,6.13315264e-02,1.08586169,54.27458453,1.77242258e-03,6.45991615e-02
2010,2010,1.05326796,64.04855872,1.05248259,63.99845959,7.85370751e-04,5.00991311e-02,1.05252935,63.99764757,7.38618341e-04,5.09111435e-02
2011,2011,1.05163703,63.73215093,1.05158610,63.72115438,5.09289130e-05,1.09965428e-02,1.05162600,63.72076801,1.10266967e-05,1.13829200e-02
2012,2012,1.06201883,63.01748971,1.06167514,63.07803217,3.43696767e-04,6.05424633e-02,1.06166642,63.08291960,3.52418067e-04,6.54298951e-02
2013,2013,1.04870688,41.60666339,1.04855173,41.61703218,1.55154492e-04,1.03687879e-02,1.04854813,41.62761485,1.58752636e-04,2.09514545e-02
2014,2014,1.04871417,41.61002777,1.04855818,41.62042266,1.55996578e-04,1.03948923e-02,1.04855459,41.63100436,1.59589687e-04,2.09765881e-02
2015,2015,1.04847691,41.49700888,1.04829018,41.50899694,1.86738677e-04,1.19880607e-02,1.04828661,41.51958165,1.90304850e-04,2.25727693e-02
2016,2016,1.04847330,41.49562395,1.04830675,41.50671523,1.66546639e-04,1.10912783e-02,1.04830331,41.51732782,1.69983270e-04,2.17038666e-02
2017,2017,1.04827073,41.57596087,1.04811070,41.58464412,1.60034284e-04,8.68324170e-03,1.04810724,41.59525946,1.63486180e-04,1.92985872e-02
2018,2018,1.05001688,41.82322902,1.04990481,41.83393134,1.12068176e-04,1.07023159e-02,1.04990153,41.84428083,1.15350692e-04,2.10518071e-02
2019,2019,1.04825969,41.57376061,1.04812826,41.58340847,1.31428055e-04,9.64785999e-03,1.04812467,41.59399371,1.35024144e-04,2.02331018e-02
2020,2020,1.04984846,41.82350890,1.04964703,41.82942006,2.01430789e-04,5.91115630e-03,1.04964344,41.83980343,2.05012743e-04,1.62945308e-02
2021,2021,1.06748027,48.25497460,1.06696835,48.27019767,5.11922001e-04,1.52230722e-02,1.06695708,48.27335580,5.23186690e-04,1.83812037e-02
2022,2022,1.06596956,46.69021948,1.06554140,46.71101541,4.28167914e-04,2.07959332e-02,1.06550440,46.71419783,4.65165132e-04,2.39783504e-02
2023,2023,1.06764066,47.93330267,1.06727099,47.95484597,3.69665317e-04,2.15432968e-02,1.06725239,47.95870080,3.88264811e-04,2.53981255e-02
